id	name_jp	name	tag
2809	装飾２0xAF9	Acc2 0xAF9	
2810	装飾２0xAFA	Acc2 0xAFA	
2811	装飾２0xAFB	Acc2 0xAFB	
2812	装飾２0xAFC	Acc2 0xAFC	
2813	装飾２0xAFD	Acc2 0xAFD	
2814	装飾２0xAFE	Acc2 0xAFE	
2815	装飾２0xAFF	Acc2 0xAFF	
2816	装飾２0xB00	Acc2 0xB00	
2817	装飾２0xB01	Acc2 0xB01	
2818	装飾２0xB02	Acc2 0xB02	
2819	装飾２0xB03	Acc2 0xB03	
2820	装飾２0xB04	Acc2 0xB04	
2821	装飾２0xB05	Acc2 0xB05	
2822	装飾２0xB06	Acc2 0xB06	
2823	装飾２0xB07	Acc2 0xB07	
2824	装飾２0xB08	Acc2 0xB08	
2825	装飾２0xB09	Acc2 0xB09	
2826	装飾２0xB0A	Acc2 0xB0A	
2827	装飾２0xB0B	Acc2 0xB0B	
2828	装飾２0xB0C	Acc2 0xB0C	
2829	装飾２0xB0D	Acc2 0xB0D	
2830	装飾２0xB0E	Acc2 0xB0E	
2831	装飾２0xB0F	Acc2 0xB0F	
2832	装飾２0xB10	Acc2 0xB10	
2833	装飾２0xB11	Acc2 0xB11	
2834	装飾２0xB12	Acc2 0xB12	
2835	装飾２0xB13	Acc2 0xB13	
2836	装飾２0xB14	Acc2 0xB14	
2837	装飾２0xB15	Acc2 0xB15	
2838	装飾２0xB16	Acc2 0xB16	
2839	装飾２0xB17	Acc2 0xB17	
2840	装飾２0xB18	Acc2 0xB18	
2841	装飾２0xB19	Acc2 0xB19	
2842	装飾２0xB1A	Acc2 0xB1A	
2843	装飾２0xB1B	Acc2 0xB1B	
2844	装飾２0xB1C	Acc2 0xB1C	
2845	装飾２0xB1D	Acc2 0xB1D	
2846	装飾２0xB1E	Acc2 0xB1E	
2847	装飾２0xB1F	Acc2 0xB1F	
2848	装飾２0xB20	Acc2 0xB20	
2849	装飾２0xB21	Acc2 0xB21	
2850	装飾２0xB22	Acc2 0xB22	
2851	装飾２0xB23	Acc2 0xB23	
2852	装飾２0xB24	Acc2 0xB24	
2853	装飾２0xB25	Acc2 0xB25	
2854	装飾２0xB26	Acc2 0xB26	
2855	装飾２0xB27	Acc2 0xB27	
2856	装飾２0xB28	Acc2 0xB28	
2857	装飾２0xB29	Acc2 0xB29	
2858	装飾２0xB2A	Acc2 0xB2A	
2859	装飾２0xB2B	Acc2 0xB2B	
2860	装飾２0xB2C	Acc2 0xB2C	
2861	装飾２0xB2D	Acc2 0xB2D	
2862	装飾２0xB2E	Acc2 0xB2E	
2863	装飾２0xB2F	Acc2 0xB2F	
2864	装飾２0xB30	Acc2 0xB30	
2865	装飾２0xB31	Acc2 0xB31	
2866	装飾２0xB32	Acc2 0xB32	
2867	装飾２0xB33	Acc2 0xB33	
2868	装飾２0xB34	Acc2 0xB34	
2869	装飾２0xB35	Acc2 0xB35	
2870	装飾２0xB36	Acc2 0xB36	
2871	装飾２0xB37	Acc2 0xB37	
2872	装飾２0xB38	Acc2 0xB38	
2873	装飾２0xB39	Acc2 0xB39	
2874	装飾２0xB3A	Acc2 0xB3A	
2875	装飾２0xB3B	Acc2 0xB3B	
2876	装飾２0xB3C	Acc2 0xB3C	
2877	装飾２0xB3D	Acc2 0xB3D	
2878	装飾２0xB3E	Acc2 0xB3E	
2879	装飾２0xB3F	Acc2 0xB3F	
2880	装飾２0xB40	Acc2 0xB40	
2881	装飾２0xB41	Acc2 0xB41	
2882	装飾２0xB42	Acc2 0xB42	
2883	装飾２0xB43	Acc2 0xB43	
2884	装飾２0xB44	Acc2 0xB44	
2885	装飾２0xB45	Acc2 0xB45	
2886	装飾２0xB46	Acc2 0xB46	
2887	装飾２0xB47	Acc2 0xB47	
2888	装飾２0xB48	Acc2 0xB48	
2889	装飾２0xB49	Acc2 0xB49	
2890	装飾２0xB4A	Acc2 0xB4A	
2891	装飾２0xB4B	Acc2 0xB4B	
2892	装飾２0xB4C	Acc2 0xB4C	
2893	装飾２0xB4D	Acc2 0xB4D	
2894	装飾２0xB4E	Acc2 0xB4E	
2895	装飾２0xB4F	Acc2 0xB4F	
2896	装飾２0xB50	Acc2 0xB50	
2897	装飾２0xB51	Acc2 0xB51	
2898	装飾２0xB52	Acc2 0xB52	
2899	装飾２0xB53	Acc2 0xB53	
2900	装飾２0xB54	Acc2 0xB54	
2901	装飾２0xB55	Acc2 0xB55	
2902	装飾２0xB56	Acc2 0xB56	
2903	装飾２0xB57	Acc2 0xB57	
2904	装飾２0xB58	Acc2 0xB58	
2905	装飾２0xB59	Acc2 0xB59	
2906	装飾２0xB5A	Acc2 0xB5A	
2907	装飾２0xB5B	Acc2 0xB5B	
2908	装飾２0xB5C	Acc2 0xB5C	
2909	装飾２0xB5D	Acc2 0xB5D	
2910	装飾２0xB5E	Acc2 0xB5E	
2911	装飾２0xB5F	Acc2 0xB5F	
2912	装飾２0xB60	Acc2 0xB60	
2913	装飾２0xB61	Acc2 0xB61	
2914	装飾２0xB62	Acc2 0xB62	
2915	装飾２0xB63	Acc2 0xB63	
2916	装飾２0xB64	Acc2 0xB64	
2917	装飾２0xB65	Acc2 0xB65	
2918	装飾２0xB66	Acc2 0xB66	
2919	装飾２0xB67	Acc2 0xB67	
2920	装飾２0xB68	Acc2 0xB68	
2921	装飾２0xB69	Acc2 0xB69	
2922	装飾２0xB6A	Acc2 0xB6A	
2923	装飾２0xB6B	Acc2 0xB6B	
2924	装飾２0xB6C	Acc2 0xB6C	
2925	装飾２0xB6D	Acc2 0xB6D	
2926	装飾２0xB6E	Acc2 0xB6E	
2927	装飾２0xB6F	Acc2 0xB6F	
2928	装飾２0xB70	Acc2 0xB70	
2929	装飾２0xB71	Acc2 0xB71	
2930	装飾２0xB72	Acc2 0xB72	
2931	装飾２0xB73	Acc2 0xB73	
2932	装飾２0xB74	Acc2 0xB74	
2933	装飾２0xB75	Acc2 0xB75	
2934	装飾２0xB76	Acc2 0xB76	
2935	装飾２0xB77	Acc2 0xB77	
2936	装飾２0xB78	Acc2 0xB78	
2937	装飾２0xB79	Acc2 0xB79	
2938	装飾２0xB7A	Acc2 0xB7A	
2939	装飾２0xB7B	Acc2 0xB7B	
2940	装飾２0xB7C	Acc2 0xB7C	
2941	装飾２0xB7D	Acc2 0xB7D	
2942	装飾２0xB7E	Acc2 0xB7E	
2943	装飾２0xB7F	Acc2 0xB7F	
2944	装飾２0xB80	Acc2 0xB80	
2945	装飾２0xB81	Acc2 0xB81	
2946	装飾２0xB82	Acc2 0xB82	
2947	装飾２0xB83	Acc2 0xB83	
2948	装飾２0xB84	Acc2 0xB84	
2949	装飾２0xB85	Acc2 0xB85	
2950	装飾２0xB86	Acc2 0xB86	
2951	装飾２0xB87	Acc2 0xB87	
2952	装飾２0xB88	Acc2 0xB88	
2953	装飾２0xB89	Acc2 0xB89	
2954	装飾２0xB8A	Acc2 0xB8A	
2955	装飾２0xB8B	Acc2 0xB8B	
2956	装飾２0xB8C	Acc2 0xB8C	
2957	装飾２0xB8D	Acc2 0xB8D	
2958	装飾２0xB8E	Acc2 0xB8E	
2959	装飾２0xB8F	Acc2 0xB8F	
2960	装飾２0xB90	Acc2 0xB90	
2961	装飾２0xB91	Acc2 0xB91	
2962	装飾２0xB92	Acc2 0xB92	
2963	装飾２0xB93	Acc2 0xB93	
2964	装飾２0xB94	Acc2 0xB94	
2965	装飾２0xB95	Acc2 0xB95	
2966	装飾２0xB96	Acc2 0xB96	
2967	装飾２0xB97	Acc2 0xB97	
2968	装飾２0xB98	Acc2 0xB98	
2969	装飾２0xB99	Acc2 0xB99	
2970	装飾２0xB9A	Acc2 0xB9A	
2971	装飾２0xB9B	Acc2 0xB9B	
2972	装飾２0xB9C	Acc2 0xB9C	
2973	装飾２0xB9D	Acc2 0xB9D	
2974	装飾２0xB9E	Acc2 0xB9E	
2975	装飾２0xB9F	Acc2 0xB9F	
2976	装飾２0xBA0	Acc2 0xBA0	
2977	装飾２0xBA1	Acc2 0xBA1	
2978	装飾２0xBA2	Acc2 0xBA2	
2979	装飾２0xBA3	Acc2 0xBA3	
2980	装飾２0xBA4	Acc2 0xBA4	
2981	装飾２0xBA5	Acc2 0xBA5	
2982	装飾２0xBA6	Acc2 0xBA6	
2983	装飾２0xBA7	Acc2 0xBA7	
2984	装飾２0xBA8	Acc2 0xBA8	
2985	装飾２0xBA9	Acc2 0xBA9	
2986	装飾２0xBAA	Acc2 0xBAA	
2987	装飾２0xBAB	Acc2 0xBAB	
2988	装飾２0xBAC	Acc2 0xBAC	
2989	装飾２0xBAD	Acc2 0xBAD	
2990	装飾２0xBAE	Acc2 0xBAE	
2991	装飾２0xBAF	Acc2 0xBAF	
2992	装飾２0xBB0	Acc2 0xBB0	
2993	装飾２0xBB1	Acc2 0xBB1	
2994	装飾２0xBB2	Acc2 0xBB2	
2995	装飾２0xBB3	Acc2 0xBB3	
2996	装飾２0xBB4	Acc2 0xBB4	
2997	装飾２0xBB5	Acc2 0xBB5	
2998	装飾２0xBB6	Acc2 0xBB6	
2999	装飾２0xBB7	Acc2 0xBB7	
3000	装飾２0xBB8	Acc2 0xBB8	
3001	装飾２0xBB9	Acc2 0xBB9	
3002	装飾２0xBBA	Acc2 0xBBA	
3003	装飾２0xBBB	Acc2 0xBBB	
3004	装飾２0xBBC	Acc2 0xBBC	
3005	装飾２0xBBD	Acc2 0xBBD	
3006	装飾２0xBBE	Acc2 0xBBE	
3007	装飾２0xBBF	Acc2 0xBBF	
3008	装飾２0xBC0	Acc2 0xBC0	
3009	装飾２0xBC1	Acc2 0xBC1	
3010	装飾２0xBC2	Acc2 0xBC2	
3011	装飾２0xBC3	Acc2 0xBC3	
3012	装飾２0xBC4	Acc2 0xBC4	
3013	装飾２0xBC5	Acc2 0xBC5	
3014	装飾２0xBC6	Acc2 0xBC6	
3015	装飾２0xBC7	Acc2 0xBC7	
3016	装飾２0xBC8	Acc2 0xBC8	
3017	装飾２0xBC9	Acc2 0xBC9	
3018	装飾２0xBCA	Acc2 0xBCA	
3019	装飾２0xBCB	Acc2 0xBCB	
3020	装飾２0xBCC	Acc2 0xBCC	
3021	装飾２0xBCD	Acc2 0xBCD	
3022	装飾２0xBCE	Acc2 0xBCE	
3023	装飾２0xBCF	Acc2 0xBCF	
3024	装飾２0xBD0	Acc2 0xBD0	
3025	装飾２0xBD1	Acc2 0xBD1	
3026	装飾２0xBD2	Acc2 0xBD2	
3027	装飾２0xBD3	Acc2 0xBD3	
3028	装飾２0xBD4	Acc2 0xBD4	
3029	装飾２0xBD5	Acc2 0xBD5	
3030	装飾２0xBD6	Acc2 0xBD6	
3031	装飾２0xBD7	Acc2 0xBD7	
3032	装飾２0xBD8	Acc2 0xBD8	
3033	装飾２0xBD9	Acc2 0xBD9	
3034	装飾２0xBDA	Acc2 0xBDA	
3035	装飾２0xBDB	Acc2 0xBDB	
3036	装飾２0xBDC	Acc2 0xBDC	
3037	装飾２0xBDD	Acc2 0xBDD	
3038	装飾２0xBDE	Acc2 0xBDE	
3039	装飾２0xBDF	Acc2 0xBDF	
3040	装飾２0xBE0	Acc2 0xBE0	
3041	装飾２0xBE1	Acc2 0xBE1	
3042	装飾２0xBE2	Acc2 0xBE2	
3043	装飾２0xBE3	Acc2 0xBE3	
3044	装飾２0xBE4	Acc2 0xBE4	
3045	装飾２0xBE5	Acc2 0xBE5	
3046	装飾２0xBE6	Acc2 0xBE6	
3047	装飾２0xBE7	Acc2 0xBE7	
3048	装飾２0xBE8	Acc2 0xBE8	
3049	装飾２0xBE9	Acc2 0xBE9	
3050	装飾２0xBEA	Acc2 0xBEA	
3051	装飾２0xBEB	Acc2 0xBEB	
3052	装飾２0xBEC	Acc2 0xBEC	
3053	装飾２0xBED	Acc2 0xBED	
3054	装飾２0xBEE	Acc2 0xBEE	
3055	装飾２0xBEF	Acc2 0xBEF	
3056	装飾２0xBF0	Acc2 0xBF0	
3057	装飾２0xBF1	Acc2 0xBF1	
3058	装飾２0xBF2	Acc2 0xBF2	
3059	装飾２0xBF3	Acc2 0xBF3	
3060	装飾２0xBF4	Acc2 0xBF4	
3061	装飾２0xBF5	Acc2 0xBF5	
3062	装飾２0xBF6	Acc2 0xBF6	
3063	装飾２0xBF7	Acc2 0xBF7	
3064	装飾２0xBF8	Acc2 0xBF8	
3065	装飾２0xBF9	Acc2 0xBF9	
3066	装飾２0xBFA	Acc2 0xBFA	
3067	装飾２0xBFB	Acc2 0xBFB	
3068	装飾２0xBFC	Acc2 0xBFC	
3069	装飾２0xBFD	Acc2 0xBFD	
3070	装飾２0xBFE	Acc2 0xBFE	
3071	装飾２0xBFF	Acc2 0xBFF	
3072	装飾２0xC00	Acc2 0xC00	
3073	装飾２0xC01	Acc2 0xC01	
3074	装飾２0xC02	Acc2 0xC02	
3075	装飾２0xC03	Acc2 0xC03	
3076	装飾２0xC04	Acc2 0xC04	
3077	装飾２0xC05	Acc2 0xC05	
3078	装飾２0xC06	Acc2 0xC06	
3079	装飾２0xC07	Acc2 0xC07	
3080	装飾２0xC08	Acc2 0xC08	
3081	装飾２0xC09	Acc2 0xC09	
3082	装飾２0xC0A	Acc2 0xC0A	
3083	装飾２0xC0B	Acc2 0xC0B	
3084	装飾２0xC0C	Acc2 0xC0C	
3085	装飾２0xC0D	Acc2 0xC0D	
3086	装飾２0xC0E	Acc2 0xC0E	
3087	装飾２0xC0F	Acc2 0xC0F	
3088	装飾２0xC10	Acc2 0xC10	
3089	装飾２0xC11	Acc2 0xC11	
3090	装飾２0xC12	Acc2 0xC12	
3091	装飾２0xC13	Acc2 0xC13	
3092	装飾２0xC14	Acc2 0xC14	
3093	装飾２0xC15	Acc2 0xC15	
3094	装飾２0xC16	Acc2 0xC16	
3095	装飾２0xC17	Acc2 0xC17	
3096	装飾２0xC18	Acc2 0xC18	
3097	装飾２0xC19	Acc2 0xC19	
3098	装飾２0xC1A	Acc2 0xC1A	
3099	装飾２0xC1B	Acc2 0xC1B	
3100	装飾２0xC1C	Acc2 0xC1C	
3101	装飾２0xC1D	Acc2 0xC1D	
3102	装飾２0xC1E	Acc2 0xC1E	
3103	装飾２0xC1F	Acc2 0xC1F	
3104	装飾２0xC20	Acc2 0xC20	
3105	装飾２0xC21	Acc2 0xC21	
3106	装飾２0xC22	Acc2 0xC22	
3107	装飾２0xC23	Acc2 0xC23	
3108	装飾２0xC24	Acc2 0xC24	
3109	装飾２0xC25	Acc2 0xC25	
3110	装飾２0xC26	Acc2 0xC26	
3111	装飾２0xC27	Acc2 0xC27	
3112	装飾２0xC28	Acc2 0xC28	
3113	装飾２0xC29	Acc2 0xC29	
3114	装飾２0xC2A	Acc2 0xC2A	
3115	装飾２0xC2B	Acc2 0xC2B	
3116	装飾２0xC2C	Acc2 0xC2C	
3117	装飾２0xC2D	Acc2 0xC2D	
3118	装飾２0xC2E	Acc2 0xC2E	
3119	装飾２0xC2F	Acc2 0xC2F	
3120	装飾２0xC30	Acc2 0xC30	
3121	装飾２0xC31	Acc2 0xC31	
3122	装飾２0xC32	Acc2 0xC32	
3123	装飾２0xC33	Acc2 0xC33	
3124	装飾２0xC34	Acc2 0xC34	
3125	装飾２0xC35	Acc2 0xC35	
3126	装飾２0xC36	Acc2 0xC36	
3127	装飾２0xC37	Acc2 0xC37	
3128	装飾２0xC38	Acc2 0xC38	
3129	装飾２0xC39	Acc2 0xC39	
3130	装飾２0xC3A	Acc2 0xC3A	
3131	装飾２0xC3B	Acc2 0xC3B	
3132	装飾２0xC3C	Acc2 0xC3C	
3133	装飾２0xC3D	Acc2 0xC3D	
3134	装飾２0xC3E	Acc2 0xC3E	
3135	装飾２0xC3F	Acc2 0xC3F	
3136	装飾２0xC40	Acc2 0xC40	
3137	装飾２0xC41	Acc2 0xC41	
3138	装飾２0xC42	Acc2 0xC42	
3139	装飾２0xC43	Acc2 0xC43	
3140	装飾２0xC44	Acc2 0xC44	
3141	装飾２0xC45	Acc2 0xC45	
3142	装飾２0xC46	Acc2 0xC46	
3143	装飾２0xC47	Acc2 0xC47	
3144	装飾２0xC48	Acc2 0xC48	
3145	装飾２0xC49	Acc2 0xC49	
3146	装飾２0xC4A	Acc2 0xC4A	
3147	装飾２0xC4B	Acc2 0xC4B	
3148	装飾２0xC4C	Acc2 0xC4C	
3149	装飾２0xC4D	Acc2 0xC4D	
3150	装飾２0xC4E	Acc2 0xC4E	
3151	装飾２0xC4F	Acc2 0xC4F	
3152	装飾２0xC50	Acc2 0xC50	
3153	装飾２0xC51	Acc2 0xC51	
3154	装飾２0xC52	Acc2 0xC52	
3155	装飾２0xC53	Acc2 0xC53	
3156	装飾２0xC54	Acc2 0xC54	
3157	装飾２0xC55	Acc2 0xC55	
3158	装飾２0xC56	Acc2 0xC56	
3159	装飾２0xC57	Acc2 0xC57	
3160	装飾２0xC58	Acc2 0xC58	
3161	装飾２0xC59	Acc2 0xC59	
3162	装飾２0xC5A	Acc2 0xC5A	
3163	装飾２0xC5B	Acc2 0xC5B	
3164	装飾２0xC5C	Acc2 0xC5C	
3165	装飾２0xC5D	Acc2 0xC5D	
3166	装飾２0xC5E	Acc2 0xC5E	
3167	装飾２0xC5F	Acc2 0xC5F	
3168	装飾２0xC60	Acc2 0xC60	
3169	装飾２0xC61	Acc2 0xC61	
3170	装飾２0xC62	Acc2 0xC62	
3171	装飾２0xC63	Acc2 0xC63	
3172	装飾２0xC64	Acc2 0xC64	
3173	装飾２0xC65	Acc2 0xC65	
3174	装飾２0xC66	Acc2 0xC66	
3175	装飾２0xC67	Acc2 0xC67	
3176	装飾２0xC68	Acc2 0xC68	
3177	装飾２0xC69	Acc2 0xC69	
3178	装飾２0xC6A	Acc2 0xC6A	
3179	装飾２0xC6B	Acc2 0xC6B	
3180	装飾２0xC6C	Acc2 0xC6C	
3181	装飾２0xC6D	Acc2 0xC6D	
3182	装飾２0xC6E	Acc2 0xC6E	
3183	装飾２0xC6F	Acc2 0xC6F	
3184	装飾２0xC70	Acc2 0xC70	
3185	装飾２0xC71	Acc2 0xC71	
3186	装飾２0xC72	Acc2 0xC72	
3187	装飾２0xC73	Acc2 0xC73	
3188	装飾２0xC74	Acc2 0xC74	
3189	装飾２0xC75	Acc2 0xC75	
3190	装飾２0xC76	Acc2 0xC76	
3191	装飾２0xC77	Acc2 0xC77	
3192	装飾２0xC78	Acc2 0xC78	
3193	装飾２0xC79	Acc2 0xC79	
3194	装飾２0xC7A	Acc2 0xC7A	
3195	装飾２0xC7B	Acc2 0xC7B	
3196	装飾２0xC7C	Acc2 0xC7C	
3197	装飾２0xC7D	Acc2 0xC7D	
3198	装飾２0xC7E	Acc2 0xC7E	
3199	装飾２0xC7F	Acc2 0xC7F	
3200	装飾２0xC80	Acc2 0xC80	
3201	装飾２0xC81	Acc2 0xC81	
3202	装飾２0xC82	Acc2 0xC82	
3203	装飾２0xC83	Acc2 0xC83	
3204	装飾２0xC84	Acc2 0xC84	
3205	装飾２0xC85	Acc2 0xC85	
3206	装飾２0xC86	Acc2 0xC86	
3207	装飾２0xC87	Acc2 0xC87	
3208	装飾２0xC88	Acc2 0xC88	
3209	装飾２0xC89	Acc2 0xC89	
3210	装飾２0xC8A	Acc2 0xC8A	
3211	装飾２0xC8B	Acc2 0xC8B	
3212	装飾２0xC8C	Acc2 0xC8C	
3213	装飾２0xC8D	Acc2 0xC8D	
3214	装飾２0xC8E	Acc2 0xC8E	
3215	装飾２0xC8F	Acc2 0xC8F	
3216	装飾２0xC90	Acc2 0xC90	
3217	装飾２0xC91	Acc2 0xC91	
3218	装飾２0xC92	Acc2 0xC92	
3219	装飾２0xC93	Acc2 0xC93	
3220	装飾２0xC94	Acc2 0xC94	
3221	装飾２0xC95	Acc2 0xC95	
3222	装飾２0xC96	Acc2 0xC96	
3223	装飾２0xC97	Acc2 0xC97	
3224	装飾２0xC98	Acc2 0xC98	
3225	装飾２0xC99	Acc2 0xC99	
3226	装飾２0xC9A	Acc2 0xC9A	
3227	装飾２0xC9B	Acc2 0xC9B	
3228	装飾２0xC9C	Acc2 0xC9C	
3229	装飾２0xC9D	Acc2 0xC9D	
3230	装飾２0xC9E	Acc2 0xC9E	
3231	装飾２0xC9F	Acc2 0xC9F	
3232	装飾２0xCA0	Acc2 0xCA0	
3233	装飾２0xCA1	Acc2 0xCA1	
3234	装飾２0xCA2	Acc2 0xCA2	
3235	装飾２0xCA3	Acc2 0xCA3	
3236	装飾２0xCA4	Acc2 0xCA4	
3237	装飾２0xCA5	Acc2 0xCA5	
3238	装飾２0xCA6	Acc2 0xCA6	
3239	装飾２0xCA7	Acc2 0xCA7	
3240	装飾２0xCA8	Acc2 0xCA8	
3241	装飾２0xCA9	Acc2 0xCA9	
3242	装飾２0xCAA	Acc2 0xCAA	
3243	装飾２0xCAB	Acc2 0xCAB	
3244	装飾２0xCAC	Acc2 0xCAC	
3245	装飾２0xCAD	Acc2 0xCAD	
3246	装飾２0xCAE	Acc2 0xCAE	
3247	装飾２0xCAF	Acc2 0xCAF	
3248	装飾２0xCB0	Acc2 0xCB0	
3249	装飾２0xCB1	Acc2 0xCB1	
3250	装飾２0xCB2	Acc2 0xCB2	
3251	装飾２0xCB3	Acc2 0xCB3	
3252	装飾２0xCB4	Acc2 0xCB4	
3253	装飾２0xCB5	Acc2 0xCB5	
3254	装飾２0xCB6	Acc2 0xCB6	
3255	装飾２0xCB7	Acc2 0xCB7	
3256	装飾２0xCB8	Acc2 0xCB8	
3257	装飾２0xCB9	Acc2 0xCB9	
3258	装飾２0xCBA	Acc2 0xCBA	
3259	装飾２0xCBB	Acc2 0xCBB	
3260	装飾２0xCBC	Acc2 0xCBC	
3261	装飾２0xCBD	Acc2 0xCBD	
3262	装飾２0xCBE	Acc2 0xCBE	
3263	装飾２0xCBF	Acc2 0xCBF	
3264	装飾２0xCC0	Acc2 0xCC0	
3265	装飾２0xCC1	Acc2 0xCC1	
3266	装飾２0xCC2	Acc2 0xCC2	
3267	装飾２0xCC3	Acc2 0xCC3	
3268	装飾２0xCC4	Acc2 0xCC4	
3269	装飾２0xCC5	Acc2 0xCC5	
3270	装飾２0xCC6	Acc2 0xCC6	
3271	装飾２0xCC7	Acc2 0xCC7	
3272	装飾２0xCC8	Acc2 0xCC8	
3273	装飾２0xCC9	Acc2 0xCC9	
3274	装飾２0xCCA	Acc2 0xCCA	
3275	装飾２0xCCB	Acc2 0xCCB	
3276	装飾２0xCCC	Acc2 0xCCC	
3277	装飾２0xCCD	Acc2 0xCCD	
3278	装飾２0xCCE	Acc2 0xCCE	
3279	装飾２0xCCF	Acc2 0xCCF	
3280	装飾２0xCD0	Acc2 0xCD0	
3281	装飾２0xCD1	Acc2 0xCD1	
3282	装飾２0xCD2	Acc2 0xCD2	
3283	装飾２0xCD3	Acc2 0xCD3	
3284	装飾２0xCD4	Acc2 0xCD4	
3285	装飾２0xCD5	Acc2 0xCD5	
3286	装飾２0xCD6	Acc2 0xCD6	
3287	装飾２0xCD7	Acc2 0xCD7	
3288	装飾２0xCD8	Acc2 0xCD8	
3289	装飾２0xCD9	Acc2 0xCD9	
3290	装飾２0xCDA	Acc2 0xCDA	
3291	装飾２0xCDB	Acc2 0xCDB	
3292	装飾２0xCDC	Acc2 0xCDC	
3293	装飾２0xCDD	Acc2 0xCDD	
3294	装飾２0xCDE	Acc2 0xCDE	
3295	装飾２0xCDF	Acc2 0xCDF	
3296	装飾２0xCE0	Acc2 0xCE0	
3297	装飾２0xCE1	Acc2 0xCE1	
3298	装飾２0xCE2	Acc2 0xCE2	
3299	装飾２0xCE3	Acc2 0xCE3	
3300	装飾２0xCE4	Acc2 0xCE4	
3301	装飾２0xCE5	Acc2 0xCE5	
3302	装飾２0xCE6	Acc2 0xCE6	
3303	装飾２0xCE7	Acc2 0xCE7	
3304	装飾２0xCE8	Acc2 0xCE8	
3305	装飾２0xCE9	Acc2 0xCE9	
3306	装飾２0xCEA	Acc2 0xCEA	
3307	装飾２0xCEB	Acc2 0xCEB	
3308	装飾２0xCEC	Acc2 0xCEC	
3309	装飾２0xCED	Acc2 0xCED	
3310	装飾２0xCEE	Acc2 0xCEE	
3311	装飾２0xCEF	Acc2 0xCEF	
3312	装飾２0xCF0	Acc2 0xCF0	
3313	装飾２0xCF1	Acc2 0xCF1	
3314	装飾２0xCF2	Acc2 0xCF2	
3315	装飾２0xCF3	Acc2 0xCF3	
3316	装飾２0xCF4	Acc2 0xCF4	
3317	装飾２0xCF5	Acc2 0xCF5	
3318	装飾２0xCF6	Acc2 0xCF6	
3319	装飾２0xCF7	Acc2 0xCF7	
3320	装飾２0xCF8	Acc2 0xCF8	
3321	装飾２0xCF9	Acc2 0xCF9	
3322	装飾２0xCFA	Acc2 0xCFA	
3323	装飾２0xCFB	Acc2 0xCFB	
3324	装飾２0xCFC	Acc2 0xCFC	
3325	装飾２0xCFD	Acc2 0xCFD	
3326	装飾２0xCFE	Acc2 0xCFE	
3327	装飾２0xCFF	Acc2 0xCFF	
3328	鑑定アイテム開始	Appraisal item start	
3329	謎の指輪	Unknown Ring	
3330	謎のバングル	Unknown Bangle	
3331	光る謎の指輪	Glowing Ring	
3332	光る謎のバングル	Glowing Bangle	
3333	鑑定・0xD05	Appraise 0xD05	
3334	謎の鉢巻	Unknown Circlet	
3335	謎のブローチ	Unknown Pin	
3336	光る謎の鉢巻	Glowing Circlet	
3337	光る謎のブローチ	Glowing Pin	
3338	光る謎の装飾品	Glowing Trinket	
3339	鑑定・0xD0B	Appraise 0xD0B	
3340	謎の帯	Unknown Sash	
3341	謎のチャーム	Unknown Charm	
3342	光る謎の帯	Glowing Sash	
3343	光る謎のチャーム	Glowing Charm	
3344	輝く謎の装飾品	Glowing Trinket	
3345	鑑定・0xD11	Appraise 0xD11	
3346	謎の眼帯	Unknown Patch	
3347	謎のアンク	Unknown Ankh	
3348	光る謎の眼帯	Glowing Patch	
3349	光る謎のアンク	Glowing Ankh	
3350	煌めく謎の装飾品	Gleaming Trinket	
3351	鑑定・0xD17	Appraise 0xD17	
3352	謎の勾玉	Unknown Bead	
3353	謎のオーブ	Unknown Orb	
3354	光る謎の勾玉	Glowing Bead	
3355	光る謎のオーブ	Glowing Orb	
3356	神聖な謎の装飾品	Sacred Trinket	
3357	鑑定・0xD1D	Appraise 0xD1D	
3358	鑑定・0xD1E	Appraise 0xD1E	
3359	鑑定・0xD1F	Appraise 0xD1F	
3360	鑑定・0xD20	Appraise 0xD20	
3361	鑑定・0xD21	Appraise 0xD21	
3362	鑑定・0xD22	Appraise 0xD22	
3363	鑑定・0xD23	Appraise 0xD23	
3364	鑑定・0xD24	Appraise 0xD24	
3365	鑑定・0xD25	Appraise 0xD25	
3366	鑑定・0xD26	Appraise 0xD26	
3367	鑑定・0xD27	Appraise 0xD27	
3368	鑑定・0xD28	Appraise 0xD28	
3369	鑑定・0xD29	Appraise 0xD29	
3370	鑑定・0xD2A	Appraise 0xD2A	
3371	鑑定・0xD2B	Appraise 0xD2B	
3372	鑑定・0xD2C	Appraise 0xD2C	
3373	鑑定・0xD2D	Appraise 0xD2D	
3374	鑑定・0xD2E	Appraise 0xD2E	
3375	鑑定・0xD2F	Appraise 0xD2F	
3376	鑑定・0xD30	Appraise 0xD30	
3377	鑑定・0xD31	Appraise 0xD31	
3378	鑑定・0xD32	Appraise 0xD32	
3379	鑑定・0xD33	Appraise 0xD33	
3380	鑑定・0xD34	Appraise 0xD34	
3381	鑑定・0xD35	Appraise 0xD35	
3382	鑑定・0xD36	Appraise 0xD36	
3383	鑑定・0xD37	Appraise 0xD37	
3384	鑑定・0xD38	Appraise 0xD38	
3385	鑑定・0xD39	Appraise 0xD39	
3386	鑑定・0xD3A	Appraise 0xD3A	
3387	鑑定・0xD3B	Appraise 0xD3B	
