id	name_jp	name	tag
2732	装飾２0xAAC	Acc2 0xAAC	flr
2733	装飾２0xAAD	Acc2 0xAAD	flr
2734	装飾２0xAAE	Acc2 0xAAE	flr
2735	装飾２0xAAF	Acc2 0xAAF	flr
2736	装飾２0xAB0	Acc2 0xAB0	flr
2737	装飾２0xAB1	Acc2 0xAB1	flr
2738	装飾２0xAB2	Acc2 0xAB2	flr
2739	装飾２0xAB3	Acc2 0xAB3	flr
2740	装飾２0xAB4	Acc2 0xAB4	flr
2741	装飾２0xAB5	Acc2 0xAB5	flr
2742	装飾２0xAB6	Acc2 0xAB6	flr
2743	装飾２0xAB7	Acc2 0xAB7	flr
2744	装飾２0xAB8	Acc2 0xAB8	flr
2745	装飾２0xAB9	Acc2 0xAB9	flr
2746	装飾２0xABA	Acc2 0xABA	flr
2747	装飾２0xABB	Acc2 0xABB	flr
2748	装飾２0xABC	Acc2 0xABC	flr
2749	装飾２0xABD	Acc2 0xABD	flr
2750	装飾２0xABE	Acc2 0xABE	flr
2751	装飾２0xABF	Acc2 0xABF	flr
2752	装飾２0xAC0	Acc2 0xAC0	flr
2753	装飾２0xAC1	Acc2 0xAC1	flr
2754	装飾２0xAC2	Acc2 0xAC2	flr
2755	装飾２0xAC3	Acc2 0xAC3	flr
2756	装飾２0xAC4	Acc2 0xAC4	flr
2757	装飾２0xAC5	Acc2 0xAC5	flr
2758	装飾２0xAC6	Acc2 0xAC6	flr
2759	装飾２0xAC7	Acc2 0xAC7	flr
2760	装飾２0xAC8	Acc2 0xAC8	flr
2761	装飾２0xAC9	Acc2 0xAC9	flr
2762	装飾２0xACA	Acc2 0xACA	flr
2763	装飾２0xACB	Acc2 0xACB	flr
2764	装飾２0xACC	Acc2 0xACC	flr
2765	装飾２0xACD	Acc2 0xACD	flr
2766	装飾２0xACE	Acc2 0xACE	flr
2767	装飾２0xACF	Acc2 0xACF	flr
2768	装飾２0xAD0	Acc2 0xAD0	flr
2769	装飾２0xAD1	Acc2 0xAD1	flr
2770	装飾２0xAD2	Acc2 0xAD2	flr
2771	装飾２0xAD3	Acc2 0xAD3	flr
2772	装飾２0xAD4	Acc2 0xAD4	flr
2773	装飾２0xAD5	Acc2 0xAD5	flr
2774	装飾２0xAD6	Acc2 0xAD6	flr
2775	装飾２0xAD7	Acc2 0xAD7	flr
2776	装飾２0xAD8	Acc2 0xAD8	flr
2777	装飾２0xAD9	Acc2 0xAD9	flr
2778	装飾２0xADA	Acc2 0xADA	flr
2779	装飾２0xADB	Acc2 0xADB	flr
2780	装飾２0xADC	Acc2 0xADC	flr
2781	装飾２0xADD	Acc2 0xADD	flr
2782	装飾２0xADE	Acc2 0xADE	flr
2783	装飾２0xADF	Acc2 0xADF	flr
2784	装飾２0xAE0	Acc2 0xAE0	flr
2785	装飾２0xAE1	Acc2 0xAE1	flr
2786	装飾２0xAE2	Acc2 0xAE2	flr
2787	装飾２0xAE3	Acc2 0xAE3	flr
2788	装飾２0xAE4	Acc2 0xAE4	flr
2789	装飾２0xAE5	Acc2 0xAE5	flr
2790	装飾２0xAE6	Acc2 0xAE6	flr
2791	装飾２0xAE7	Acc2 0xAE7	flr
2792	装飾２0xAE8	Acc2 0xAE8	flr
2793	装飾２0xAE9	Acc2 0xAE9	flr
2794	装飾２0xAEA	Acc2 0xAEA	flr
2795	装飾２0xAEB	Acc2 0xAEB	flr
2796	装飾２0xAEC	Acc2 0xAEC	flr
2797	装飾２0xAED	Acc2 0xAED	flr
2798	装飾２0xAEE	Acc2 0xAEE	flr
2799	装飾２0xAEF	Acc2 0xAEF	flr
2800	装飾２0xAF0	Acc2 0xAF0	flr
2801	装飾２0xAF1	Acc2 0xAF1	flr
2802	装飾２0xAF2	Acc2 0xAF2	flr
2803	装飾２0xAF3	Acc2 0xAF3	flr
2804	装飾２0xAF4	Acc2 0xAF4	flr
2805	装飾２0xAF5	Acc2 0xAF5	flr
2806	装飾２0xAF6	Acc2 0xAF6	flr
2807	装飾２0xAF7	Acc2 0xAF7	flr
2808	装飾２0xAF8	Acc2 0xAF8	flr
2809	装飾２0xAF9	Acc2 0xAF9	flr
2810	装飾２0xAFA	Acc2 0xAFA	flr
2811	装飾２0xAFB	Acc2 0xAFB	flr
2812	装飾２0xAFC	Acc2 0xAFC	flr
2813	装飾２0xAFD	Acc2 0xAFD	flr
2814	装飾２0xAFE	Acc2 0xAFE	flr
2815	装飾２0xAFF	Acc2 0xAFF	flr
2816	装飾２0xB00	Acc2 0xB00	flr
2817	装飾２0xB01	Acc2 0xB01	flr
2818	装飾２0xB02	Acc2 0xB02	flr
2819	装飾２0xB03	Acc2 0xB03	flr
2820	装飾２0xB04	Acc2 0xB04	flr
2821	装飾２0xB05	Acc2 0xB05	flr
2822	装飾２0xB06	Acc2 0xB06	flr
2823	装飾２0xB07	Acc2 0xB07	flr
2824	装飾２0xB08	Acc2 0xB08	flr
2825	装飾２0xB09	Acc2 0xB09	flr
2826	装飾２0xB0A	Acc2 0xB0A	flr
2827	装飾２0xB0B	Acc2 0xB0B	flr
2828	装飾２0xB0C	Acc2 0xB0C	flr
2829	装飾２0xB0D	Acc2 0xB0D	flr
2830	装飾２0xB0E	Acc2 0xB0E	flr
2831	装飾２0xB0F	Acc2 0xB0F	flr
2832	装飾２0xB10	Acc2 0xB10	flr
2833	装飾２0xB11	Acc2 0xB11	flr
2834	装飾２0xB12	Acc2 0xB12	flr
2835	装飾２0xB13	Acc2 0xB13	flr
2836	装飾２0xB14	Acc2 0xB14	flr
2837	装飾２0xB15	Acc2 0xB15	flr
2838	装飾２0xB16	Acc2 0xB16	flr
2839	装飾２0xB17	Acc2 0xB17	flr
2840	装飾２0xB18	Acc2 0xB18	flr
2841	装飾２0xB19	Acc2 0xB19	flr
2842	装飾２0xB1A	Acc2 0xB1A	flr
2843	装飾２0xB1B	Acc2 0xB1B	flr
2844	装飾２0xB1C	Acc2 0xB1C	flr
2845	装飾２0xB1D	Acc2 0xB1D	flr
2846	装飾２0xB1E	Acc2 0xB1E	flr
2847	装飾２0xB1F	Acc2 0xB1F	flr
2848	装飾２0xB20	Acc2 0xB20	flr
2849	装飾２0xB21	Acc2 0xB21	flr
2850	装飾２0xB22	Acc2 0xB22	flr
2851	装飾２0xB23	Acc2 0xB23	flr
2852	装飾２0xB24	Acc2 0xB24	flr
2853	装飾２0xB25	Acc2 0xB25	flr
2854	装飾２0xB26	Acc2 0xB26	flr
2855	装飾２0xB27	Acc2 0xB27	flr
2856	装飾２0xB28	Acc2 0xB28	flr
2857	装飾２0xB29	Acc2 0xB29	flr
2858	装飾２0xB2A	Acc2 0xB2A	flr
2859	装飾２0xB2B	Acc2 0xB2B	flr
2860	装飾２0xB2C	Acc2 0xB2C	flr
2861	装飾２0xB2D	Acc2 0xB2D	flr
2862	装飾２0xB2E	Acc2 0xB2E	flr
2863	装飾２0xB2F	Acc2 0xB2F	flr
2864	装飾２0xB30	Acc2 0xB30	flr
2865	装飾２0xB31	Acc2 0xB31	flr
2866	装飾２0xB32	Acc2 0xB32	flr
2867	装飾２0xB33	Acc2 0xB33	flr
2868	装飾２0xB34	Acc2 0xB34	flr
2869	装飾２0xB35	Acc2 0xB35	flr
2870	装飾２0xB36	Acc2 0xB36	flr
2871	装飾２0xB37	Acc2 0xB37	flr
2872	装飾２0xB38	Acc2 0xB38	flr
2873	装飾２0xB39	Acc2 0xB39	flr
2874	装飾２0xB3A	Acc2 0xB3A	flr
2875	装飾２0xB3B	Acc2 0xB3B	flr
2876	装飾２0xB3C	Acc2 0xB3C	flr
2877	装飾２0xB3D	Acc2 0xB3D	flr
2878	装飾２0xB3E	Acc2 0xB3E	flr
2879	装飾２0xB3F	Acc2 0xB3F	flr
2880	装飾２0xB40	Acc2 0xB40	flr
2881	装飾２0xB41	Acc2 0xB41	flr
2882	装飾２0xB42	Acc2 0xB42	flr
2883	装飾２0xB43	Acc2 0xB43	flr
2884	装飾２0xB44	Acc2 0xB44	flr
2885	装飾２0xB45	Acc2 0xB45	flr
2886	装飾２0xB46	Acc2 0xB46	flr
2887	装飾２0xB47	Acc2 0xB47	flr
2888	装飾２0xB48	Acc2 0xB48	flr
2889	装飾２0xB49	Acc2 0xB49	flr
2890	装飾２0xB4A	Acc2 0xB4A	flr
2891	装飾２0xB4B	Acc2 0xB4B	flr
2892	装飾２0xB4C	Acc2 0xB4C	flr
2893	装飾２0xB4D	Acc2 0xB4D	flr
2894	装飾２0xB4E	Acc2 0xB4E	flr
2895	装飾２0xB4F	Acc2 0xB4F	flr
2896	装飾２0xB50	Acc2 0xB50	flr
2897	装飾２0xB51	Acc2 0xB51	flr
2898	装飾２0xB52	Acc2 0xB52	flr
2899	装飾２0xB53	Acc2 0xB53	flr
2900	装飾２0xB54	Acc2 0xB54	flr
2901	装飾２0xB55	Acc2 0xB55	flr
2902	装飾２0xB56	Acc2 0xB56	flr
2903	装飾２0xB57	Acc2 0xB57	flr
2904	装飾２0xB58	Acc2 0xB58	flr
2905	装飾２0xB59	Acc2 0xB59	flr
2906	装飾２0xB5A	Acc2 0xB5A	flr
2907	装飾２0xB5B	Acc2 0xB5B	flr
2908	装飾２0xB5C	Acc2 0xB5C	flr
2909	装飾２0xB5D	Acc2 0xB5D	flr
2910	装飾２0xB5E	Acc2 0xB5E	flr
2911	装飾２0xB5F	Acc2 0xB5F	flr
2912	装飾２0xB60	Acc2 0xB60	flr
2913	装飾２0xB61	Acc2 0xB61	flr
2914	装飾２0xB62	Acc2 0xB62	flr
2915	装飾２0xB63	Acc2 0xB63	flr
2916	装飾２0xB64	Acc2 0xB64	flr
2917	装飾２0xB65	Acc2 0xB65	flr
2918	装飾２0xB66	Acc2 0xB66	flr
2919	装飾２0xB67	Acc2 0xB67	flr
2920	装飾２0xB68	Acc2 0xB68	flr
2921	装飾２0xB69	Acc2 0xB69	flr
2922	装飾２0xB6A	Acc2 0xB6A	flr
2923	装飾２0xB6B	Acc2 0xB6B	flr
2924	装飾２0xB6C	Acc2 0xB6C	flr
2925	装飾２0xB6D	Acc2 0xB6D	flr
2926	装飾２0xB6E	Acc2 0xB6E	flr
2927	装飾２0xB6F	Acc2 0xB6F	flr
2928	装飾２0xB70	Acc2 0xB70	flr
2929	装飾２0xB71	Acc2 0xB71	flr
2930	装飾２0xB72	Acc2 0xB72	flr
2931	装飾２0xB73	Acc2 0xB73	flr
2932	装飾２0xB74	Acc2 0xB74	flr
2933	装飾２0xB75	Acc2 0xB75	flr
2934	装飾２0xB76	Acc2 0xB76	flr
2935	装飾２0xB77	Acc2 0xB77	flr
2936	装飾２0xB78	Acc2 0xB78	flr
2937	装飾２0xB79	Acc2 0xB79	flr
2938	装飾２0xB7A	Acc2 0xB7A	flr
2939	装飾２0xB7B	Acc2 0xB7B	flr
2940	装飾２0xB7C	Acc2 0xB7C	flr
2941	装飾２0xB7D	Acc2 0xB7D	flr
2942	装飾２0xB7E	Acc2 0xB7E	flr
2943	装飾２0xB7F	Acc2 0xB7F	flr
2944	装飾２0xB80	Acc2 0xB80	flr
2945	装飾２0xB81	Acc2 0xB81	flr
2946	装飾２0xB82	Acc2 0xB82	flr
2947	装飾２0xB83	Acc2 0xB83	flr
2948	装飾２0xB84	Acc2 0xB84	flr
2949	装飾２0xB85	Acc2 0xB85	flr
2950	装飾２0xB86	Acc2 0xB86	flr
2951	装飾２0xB87	Acc2 0xB87	flr
2952	装飾２0xB88	Acc2 0xB88	flr
2953	装飾２0xB89	Acc2 0xB89	flr
2954	装飾２0xB8A	Acc2 0xB8A	flr
2955	装飾２0xB8B	Acc2 0xB8B	flr
2956	装飾２0xB8C	Acc2 0xB8C	flr
2957	装飾２0xB8D	Acc2 0xB8D	flr
2958	装飾２0xB8E	Acc2 0xB8E	flr
2959	装飾２0xB8F	Acc2 0xB8F	flr
2960	装飾２0xB90	Acc2 0xB90	flr
2961	装飾２0xB91	Acc2 0xB91	flr
2962	装飾２0xB92	Acc2 0xB92	flr
2963	装飾２0xB93	Acc2 0xB93	flr
2964	装飾２0xB94	Acc2 0xB94	flr
2965	装飾２0xB95	Acc2 0xB95	flr
2966	装飾２0xB96	Acc2 0xB96	flr
2967	装飾２0xB97	Acc2 0xB97	flr
2968	装飾２0xB98	Acc2 0xB98	flr
2969	装飾２0xB99	Acc2 0xB99	flr
2970	装飾２0xB9A	Acc2 0xB9A	flr
2971	装飾２0xB9B	Acc2 0xB9B	flr
2972	装飾２0xB9C	Acc2 0xB9C	flr
2973	装飾２0xB9D	Acc2 0xB9D	flr
2974	装飾２0xB9E	Acc2 0xB9E	flr
2975	装飾２0xB9F	Acc2 0xB9F	flr
2976	装飾２0xBA0	Acc2 0xBA0	flr
2977	装飾２0xBA1	Acc2 0xBA1	flr
2978	装飾２0xBA2	Acc2 0xBA2	flr
2979	装飾２0xBA3	Acc2 0xBA3	flr
2980	装飾２0xBA4	Acc2 0xBA4	flr
2981	装飾２0xBA5	Acc2 0xBA5	flr
2982	装飾２0xBA6	Acc2 0xBA6	flr
2983	装飾２0xBA7	Acc2 0xBA7	flr
2984	装飾２0xBA8	Acc2 0xBA8	flr
2985	装飾２0xBA9	Acc2 0xBA9	flr
2986	装飾２0xBAA	Acc2 0xBAA	flr
2987	装飾２0xBAB	Acc2 0xBAB	flr
2988	装飾２0xBAC	Acc2 0xBAC	flr
2989	装飾２0xBAD	Acc2 0xBAD	flr
2990	装飾２0xBAE	Acc2 0xBAE	flr
2991	装飾２0xBAF	Acc2 0xBAF	flr
2992	装飾２0xBB0	Acc2 0xBB0	flr
2993	装飾２0xBB1	Acc2 0xBB1	flr
2994	装飾２0xBB2	Acc2 0xBB2	flr
2995	装飾２0xBB3	Acc2 0xBB3	flr
2996	装飾２0xBB4	Acc2 0xBB4	flr
2997	装飾２0xBB5	Acc2 0xBB5	flr
2998	装飾２0xBB6	Acc2 0xBB6	flr
2999	装飾２0xBB7	Acc2 0xBB7	flr
3000	装飾２0xBB8	Acc2 0xBB8	flr
3001	装飾２0xBB9	Acc2 0xBB9	flr
3002	装飾２0xBBA	Acc2 0xBBA	flr
3003	装飾２0xBBB	Acc2 0xBBB	flr
3004	装飾２0xBBC	Acc2 0xBBC	flr
3005	装飾２0xBBD	Acc2 0xBBD	flr
3006	装飾２0xBBE	Acc2 0xBBE	flr
3007	装飾２0xBBF	Acc2 0xBBF	flr
3008	装飾２0xBC0	Acc2 0xBC0	flr
3009	装飾２0xBC1	Acc2 0xBC1	flr
3010	装飾２0xBC2	Acc2 0xBC2	flr
3011	装飾２0xBC3	Acc2 0xBC3	flr
3012	装飾２0xBC4	Acc2 0xBC4	flr
3013	装飾２0xBC5	Acc2 0xBC5	flr
3014	装飾２0xBC6	Acc2 0xBC6	flr
3015	装飾２0xBC7	Acc2 0xBC7	flr
3016	装飾２0xBC8	Acc2 0xBC8	flr
3017	装飾２0xBC9	Acc2 0xBC9	flr
3018	装飾２0xBCA	Acc2 0xBCA	flr
3019	装飾２0xBCB	Acc2 0xBCB	flr
3020	装飾２0xBCC	Acc2 0xBCC	flr
3021	装飾２0xBCD	Acc2 0xBCD	flr
3022	装飾２0xBCE	Acc2 0xBCE	flr
3023	装飾２0xBCF	Acc2 0xBCF	flr
3024	装飾２0xBD0	Acc2 0xBD0	flr
3025	装飾２0xBD1	Acc2 0xBD1	flr
3026	装飾２0xBD2	Acc2 0xBD2	flr
3027	装飾２0xBD3	Acc2 0xBD3	flr
3028	装飾２0xBD4	Acc2 0xBD4	flr
3029	装飾２0xBD5	Acc2 0xBD5	flr
3030	装飾２0xBD6	Acc2 0xBD6	flr
3031	装飾２0xBD7	Acc2 0xBD7	flr
3032	装飾２0xBD8	Acc2 0xBD8	flr
3033	装飾２0xBD9	Acc2 0xBD9	flr
3034	装飾２0xBDA	Acc2 0xBDA	flr
3035	装飾２0xBDB	Acc2 0xBDB	flr
3036	装飾２0xBDC	Acc2 0xBDC	flr
3037	装飾２0xBDD	Acc2 0xBDD	flr
3038	装飾２0xBDE	Acc2 0xBDE	flr
3039	装飾２0xBDF	Acc2 0xBDF	flr
3040	装飾２0xBE0	Acc2 0xBE0	flr
3041	装飾２0xBE1	Acc2 0xBE1	flr
3042	装飾２0xBE2	Acc2 0xBE2	flr
3043	装飾２0xBE3	Acc2 0xBE3	flr
3044	装飾２0xBE4	Acc2 0xBE4	flr
3045	装飾２0xBE5	Acc2 0xBE5	flr
3046	装飾２0xBE6	Acc2 0xBE6	flr
3047	装飾２0xBE7	Acc2 0xBE7	flr
3048	装飾２0xBE8	Acc2 0xBE8	flr
3049	装飾２0xBE9	Acc2 0xBE9	flr
3050	装飾２0xBEA	Acc2 0xBEA	flr
3051	装飾２0xBEB	Acc2 0xBEB	flr
3052	装飾２0xBEC	Acc2 0xBEC	flr
3053	装飾２0xBED	Acc2 0xBED	flr
3054	装飾２0xBEE	Acc2 0xBEE	flr
3055	装飾２0xBEF	Acc2 0xBEF	flr
3056	装飾２0xBF0	Acc2 0xBF0	flr
3057	装飾２0xBF1	Acc2 0xBF1	flr
3058	装飾２0xBF2	Acc2 0xBF2	flr
3059	装飾２0xBF3	Acc2 0xBF3	flr
3060	装飾２0xBF4	Acc2 0xBF4	flr
3061	装飾２0xBF5	Acc2 0xBF5	flr
3062	装飾２0xBF6	Acc2 0xBF6	flr
3063	装飾２0xBF7	Acc2 0xBF7	flr
3064	装飾２0xBF8	Acc2 0xBF8	flr
3065	装飾２0xBF9	Acc2 0xBF9	flr
3066	装飾２0xBFA	Acc2 0xBFA	flr
3067	装飾２0xBFB	Acc2 0xBFB	flr
3068	装飾２0xBFC	Acc2 0xBFC	flr
3069	装飾２0xBFD	Acc2 0xBFD	flr
3070	装飾２0xBFE	Acc2 0xBFE	flr
3071	装飾２0xBFF	Acc2 0xBFF	flr
3072	装飾２0xC00	Acc2 0xC00	flr
3073	装飾２0xC01	Acc2 0xC01	flr
3074	装飾２0xC02	Acc2 0xC02	flr
3075	装飾２0xC03	Acc2 0xC03	flr
3076	装飾２0xC04	Acc2 0xC04	flr
3077	装飾２0xC05	Acc2 0xC05	flr
3078	装飾２0xC06	Acc2 0xC06	flr
3079	装飾２0xC07	Acc2 0xC07	flr
3080	装飾２0xC08	Acc2 0xC08	flr
3081	装飾２0xC09	Acc2 0xC09	flr
3082	装飾２0xC0A	Acc2 0xC0A	flr
3083	装飾２0xC0B	Acc2 0xC0B	flr
3084	装飾２0xC0C	Acc2 0xC0C	flr
3085	装飾２0xC0D	Acc2 0xC0D	flr
3086	装飾２0xC0E	Acc2 0xC0E	flr
3087	装飾２0xC0F	Acc2 0xC0F	flr
3088	装飾２0xC10	Acc2 0xC10	flr
3089	装飾２0xC11	Acc2 0xC11	flr
3090	装飾２0xC12	Acc2 0xC12	flr
3091	装飾２0xC13	Acc2 0xC13	flr
3092	装飾２0xC14	Acc2 0xC14	flr
3093	装飾２0xC15	Acc2 0xC15	flr
3094	装飾２0xC16	Acc2 0xC16	flr
3095	装飾２0xC17	Acc2 0xC17	flr
3096	装飾２0xC18	Acc2 0xC18	flr
3097	装飾２0xC19	Acc2 0xC19	flr
3098	装飾２0xC1A	Acc2 0xC1A	flr
3099	装飾２0xC1B	Acc2 0xC1B	flr
3100	装飾２0xC1C	Acc2 0xC1C	flr
3101	装飾２0xC1D	Acc2 0xC1D	flr
3102	装飾２0xC1E	Acc2 0xC1E	flr
3103	装飾２0xC1F	Acc2 0xC1F	flr
3104	装飾２0xC20	Acc2 0xC20	flr
3105	装飾２0xC21	Acc2 0xC21	flr
3106	装飾２0xC22	Acc2 0xC22	flr
3107	装飾２0xC23	Acc2 0xC23	flr
3108	装飾２0xC24	Acc2 0xC24	flr
3109	装飾２0xC25	Acc2 0xC25	flr
3110	装飾２0xC26	Acc2 0xC26	flr
3111	装飾２0xC27	Acc2 0xC27	flr
3112	装飾２0xC28	Acc2 0xC28	flr
3113	装飾２0xC29	Acc2 0xC29	flr
3114	装飾２0xC2A	Acc2 0xC2A	flr
3115	装飾２0xC2B	Acc2 0xC2B	flr
3116	装飾２0xC2C	Acc2 0xC2C	flr
3117	装飾２0xC2D	Acc2 0xC2D	flr
3118	装飾２0xC2E	Acc2 0xC2E	flr
3119	装飾２0xC2F	Acc2 0xC2F	flr
3120	装飾２0xC30	Acc2 0xC30	flr
3121	装飾２0xC31	Acc2 0xC31	flr
3122	装飾２0xC32	Acc2 0xC32	flr
3123	装飾２0xC33	Acc2 0xC33	flr
3124	装飾２0xC34	Acc2 0xC34	flr
3125	装飾２0xC35	Acc2 0xC35	flr
3126	装飾２0xC36	Acc2 0xC36	flr
3127	装飾２0xC37	Acc2 0xC37	flr
3128	装飾２0xC38	Acc2 0xC38	flr
3129	装飾２0xC39	Acc2 0xC39	flr
3130	装飾２0xC3A	Acc2 0xC3A	flr
3131	装飾２0xC3B	Acc2 0xC3B	flr
3132	装飾２0xC3C	Acc2 0xC3C	flr
3133	装飾２0xC3D	Acc2 0xC3D	flr
3134	装飾２0xC3E	Acc2 0xC3E	flr
3135	装飾２0xC3F	Acc2 0xC3F	flr
3136	装飾２0xC40	Acc2 0xC40	flr
3137	装飾２0xC41	Acc2 0xC41	flr
3138	装飾２0xC42	Acc2 0xC42	flr
3139	装飾２0xC43	Acc2 0xC43	flr
3140	装飾２0xC44	Acc2 0xC44	flr
3141	装飾２0xC45	Acc2 0xC45	flr
3142	装飾２0xC46	Acc2 0xC46	flr
3143	装飾２0xC47	Acc2 0xC47	flr
3144	装飾２0xC48	Acc2 0xC48	flr
3145	装飾２0xC49	Acc2 0xC49	flr
3146	装飾２0xC4A	Acc2 0xC4A	flr
3147	装飾２0xC4B	Acc2 0xC4B	flr
3148	装飾２0xC4C	Acc2 0xC4C	flr
3149	装飾２0xC4D	Acc2 0xC4D	flr
3150	装飾２0xC4E	Acc2 0xC4E	flr
3151	装飾２0xC4F	Acc2 0xC4F	flr
3152	装飾２0xC50	Acc2 0xC50	flr
3153	装飾２0xC51	Acc2 0xC51	flr
3154	装飾２0xC52	Acc2 0xC52	flr
3155	装飾２0xC53	Acc2 0xC53	flr
3156	装飾２0xC54	Acc2 0xC54	flr
3157	装飾２0xC55	Acc2 0xC55	flr
3158	装飾２0xC56	Acc2 0xC56	flr
3159	装飾２0xC57	Acc2 0xC57	flr
3160	装飾２0xC58	Acc2 0xC58	flr
3161	装飾２0xC59	Acc2 0xC59	flr
3162	装飾２0xC5A	Acc2 0xC5A	flr
3163	装飾２0xC5B	Acc2 0xC5B	flr
3164	装飾２0xC5C	Acc2 0xC5C	flr
3165	装飾２0xC5D	Acc2 0xC5D	flr
3166	装飾２0xC5E	Acc2 0xC5E	flr
3167	装飾２0xC5F	Acc2 0xC5F	flr
3168	装飾２0xC60	Acc2 0xC60	flr
3169	装飾２0xC61	Acc2 0xC61	flr
3170	装飾２0xC62	Acc2 0xC62	flr
3171	装飾２0xC63	Acc2 0xC63	flr
3172	装飾２0xC64	Acc2 0xC64	flr
3173	装飾２0xC65	Acc2 0xC65	flr
3174	装飾２0xC66	Acc2 0xC66	flr
3175	装飾２0xC67	Acc2 0xC67	flr
3176	装飾２0xC68	Acc2 0xC68	flr
3177	装飾２0xC69	Acc2 0xC69	flr
3178	装飾２0xC6A	Acc2 0xC6A	flr
3179	装飾２0xC6B	Acc2 0xC6B	flr
3180	装飾２0xC6C	Acc2 0xC6C	flr
3181	装飾２0xC6D	Acc2 0xC6D	flr
3182	装飾２0xC6E	Acc2 0xC6E	flr
3183	装飾２0xC6F	Acc2 0xC6F	flr
3184	装飾２0xC70	Acc2 0xC70	flr
3185	装飾２0xC71	Acc2 0xC71	flr
3186	装飾２0xC72	Acc2 0xC72	flr
3187	装飾２0xC73	Acc2 0xC73	flr
3188	装飾２0xC74	Acc2 0xC74	flr
3189	装飾２0xC75	Acc2 0xC75	flr
3190	装飾２0xC76	Acc2 0xC76	flr
3191	装飾２0xC77	Acc2 0xC77	flr
3192	装飾２0xC78	Acc2 0xC78	flr
3193	装飾２0xC79	Acc2 0xC79	flr
3194	装飾２0xC7A	Acc2 0xC7A	flr
3195	装飾２0xC7B	Acc2 0xC7B	flr
3196	装飾２0xC7C	Acc2 0xC7C	flr
3197	装飾２0xC7D	Acc2 0xC7D	flr
3198	装飾２0xC7E	Acc2 0xC7E	flr
3199	装飾２0xC7F	Acc2 0xC7F	flr
3200	装飾２0xC80	Acc2 0xC80	flr
3201	装飾２0xC81	Acc2 0xC81	flr
3202	装飾２0xC82	Acc2 0xC82	flr
3203	装飾２0xC83	Acc2 0xC83	flr
3204	装飾２0xC84	Acc2 0xC84	flr
3205	装飾２0xC85	Acc2 0xC85	flr
3206	装飾２0xC86	Acc2 0xC86	flr
3207	装飾２0xC87	Acc2 0xC87	flr
3208	装飾２0xC88	Acc2 0xC88	flr
3209	装飾２0xC89	Acc2 0xC89	flr
3210	装飾２0xC8A	Acc2 0xC8A	flr
3211	装飾２0xC8B	Acc2 0xC8B	flr
3212	装飾２0xC8C	Acc2 0xC8C	flr
3213	装飾２0xC8D	Acc2 0xC8D	flr
3214	装飾２0xC8E	Acc2 0xC8E	flr
3215	装飾２0xC8F	Acc2 0xC8F	flr
3216	装飾２0xC90	Acc2 0xC90	flr
3217	装飾２0xC91	Acc2 0xC91	flr
3218	装飾２0xC92	Acc2 0xC92	flr
3219	装飾２0xC93	Acc2 0xC93	flr
3220	装飾２0xC94	Acc2 0xC94	flr
3221	装飾２0xC95	Acc2 0xC95	flr
3222	装飾２0xC96	Acc2 0xC96	flr
3223	装飾２0xC97	Acc2 0xC97	flr
3224	装飾２0xC98	Acc2 0xC98	flr
3225	装飾２0xC99	Acc2 0xC99	flr
3226	装飾２0xC9A	Acc2 0xC9A	flr
3227	装飾２0xC9B	Acc2 0xC9B	flr
3228	装飾２0xC9C	Acc2 0xC9C	flr
3229	装飾２0xC9D	Acc2 0xC9D	flr
3230	装飾２0xC9E	Acc2 0xC9E	flr
3231	装飾２0xC9F	Acc2 0xC9F	flr
3232	装飾２0xCA0	Acc2 0xCA0	flr
3233	装飾２0xCA1	Acc2 0xCA1	flr
3234	装飾２0xCA2	Acc2 0xCA2	flr
3235	装飾２0xCA3	Acc2 0xCA3	flr
3236	装飾２0xCA4	Acc2 0xCA4	flr
3237	装飾２0xCA5	Acc2 0xCA5	flr
3238	装飾２0xCA6	Acc2 0xCA6	flr
3239	装飾２0xCA7	Acc2 0xCA7	flr
3240	装飾２0xCA8	Acc2 0xCA8	flr
3241	装飾２0xCA9	Acc2 0xCA9	flr
3242	装飾２0xCAA	Acc2 0xCAA	flr
3243	装飾２0xCAB	Acc2 0xCAB	flr
3244	装飾２0xCAC	Acc2 0xCAC	flr
3245	装飾２0xCAD	Acc2 0xCAD	flr
3246	装飾２0xCAE	Acc2 0xCAE	flr
3247	装飾２0xCAF	Acc2 0xCAF	flr
3248	装飾２0xCB0	Acc2 0xCB0	flr
3249	装飾２0xCB1	Acc2 0xCB1	flr
3250	装飾２0xCB2	Acc2 0xCB2	flr
3251	装飾２0xCB3	Acc2 0xCB3	flr
3252	装飾２0xCB4	Acc2 0xCB4	flr
3253	装飾２0xCB5	Acc2 0xCB5	flr
3254	装飾２0xCB6	Acc2 0xCB6	flr
3255	装飾２0xCB7	Acc2 0xCB7	flr
3256	装飾２0xCB8	Acc2 0xCB8	flr
3257	装飾２0xCB9	Acc2 0xCB9	flr
3258	装飾２0xCBA	Acc2 0xCBA	flr
3259	装飾２0xCBB	Acc2 0xCBB	flr
3260	装飾２0xCBC	Acc2 0xCBC	flr
3261	装飾２0xCBD	Acc2 0xCBD	flr
3262	装飾２0xCBE	Acc2 0xCBE	flr
3263	装飾２0xCBF	Acc2 0xCBF	flr
3264	装飾２0xCC0	Acc2 0xCC0	flr
3265	装飾２0xCC1	Acc2 0xCC1	flr
